video_id,publishedAt,channelId,channelTitle,title,description,duration_sec,viewCount,likeCount,commentCount,tags
uz_kg06kc2c,2023-10-29T18:00:08Z,UC65i3Fyq91uiUkIS0i5GLNQ,العربي - أخبار ,أطفال غزة تحت القصف.. شاهد كيف يتعامل الأطفال مع دوي الانفجارات التي يحدثها قصف الاحتلال,أطفال غزة تحت القصف.. شاهد كيف يتعامل الأطفال مع دوي الانفجارات التي يحدثها قصف الاحتلال  تابعوا أبرز الأخبار، وآخر مستجدات الأحداث العربية والعالمية، عبر البث المباشر للتلفزيون العربي على يوتيوب  👇👇 Live▶ https://www.youtube.com/c/AlarabyTv_News/live    لا تنسوا الاشتراك في قناتنا وتفعيل زر الجرس 🔔   ▼ موقع التلفزيون العربي ⟵ http://www.alaraby.com   ▼تابع التلفزيون العربي على مواقع التواصل الاجتماعي   فيسبوك ⟵ https://www.facebook.com/AlarabyTelevision   انستغرام ⟵ https://www.instagram.com/alarabytv   تويتر ⟵ https://twitter.com/alarabytv  #التلفزيون_العربي  #غزة  #طوفان_الأقصى  #كتائب_القسام  #عملية_طوفان_الأقصى #فلسطين  #القدس  #عاجل  #القسام   #أخبار_السودان #السودان_اليوم #الخرطوم_مباشر #السودان_مباشر #السودان_مباشر_الآن #الخرطوم_مباشر_الآن #أخبار_السودان_اليوم #السودان_مباشر_الآن #التلفزيون_العربي #شاهد #أخبار #عاجل #المغرب #الجزائر #مصر #السعودية #العراق #اليمن #سوريا #قطر #الامارات #الكويت #عمان #ليبيا #تركيا #تونس #روسيا #امريكا #الصين #الهند #باكستان #ايران #فلسطين #غزة #بغداد #دمشق #القاهرة #الرياض #مكة #جدة #البحرين #الأردن #تحقيق #تغطية #مباشرة #البث #الحي #حصري #خاص #رقمي   #Alaraby #AlarabyTv_News #alarabyTV #news #breaking #coverage #live #livestream #tv #USA #Russia #China #Europe #india #pakistan #turkey #israel #palestine #gaza #iran #syria #iraq #algeria #morocco #egypt ##cairo #saudi #UAE,26,1776277,10090,648,غزة|فلسطين|المقاومة|إسرائيل|حماس|تل أبيب|طوفان الأقصى|صواريخ|القدس|عاجل|العربي|alarabytv|صواريخ المقاومة|حركة الجهاد الإسلامي|المقاومة في غزة|فلسطين اليوم|عملية طوفان الأقصى|رام الله|الجهاد الإسلامي|أبو عبيدة|إسرائيل وفلسطين|الاحتلال الإسرائيلي|القسام|كتائب القسام|صواريخ القسام|مسيرات القسام|محمد الزواري|لبنان|حزب الله|المقاومة الفلسطينية|سرايا القدس|سديروت|غزة الان|غزة مباشر|فلسطين الان|فلسطين مباشر|اخبار غزة|اخبار غزه
_xxtIE2JjQE,2023-10-29T18:01:05Z,UCuO1BOxgIeH_6WNDsvKcIsQ,לכולי עלמא פרסום,מלחמת חרבות ברזל הרב הראשי ישראל בקריאה לכל חלל יש בית כנסץ,,54,29,1,0,
lIOZCO4J8ag,2023-10-30T09:12:43Z,UCCv1Pd24oPErw5S7zJWltnQ,Al Jazeera Mubasher قناة الجزيرة مباشر,مظاهرات حاشدة في باكستان دعمًا للقضية الفلسطينية,مظاهرات حاشدة في #باكستان دعمًا للقضية الفلسطينية وتنديدًا بالعدوان الإسرائيلي على قطاع #غزة   #الجزيرة_مباشر   اشترك في القناة ليصلك كل جديد بالضغط على الرابط التالي https://ajm.me/yop3yh   شاهد البث الحي والمباشر لقناة الجزيرة مباشر https://youtube.com/live/eksOMqVMINo تابعونا على : الجزيرة مباشر على الإنترنت https://www.aljazeeramubasher.net http://Twitter.com/ajmubasher http://www.Facebook.com/ajmubasher http://www.YouTube.com/aljazeeramubasher https://www.instagram.com/aljazeeramubasher #الجزيرة_مباشر,43,22386,1593,66,بث مباشر|حصري|مباشر|عاجل|Aljazeera Mubasher|Mubasher|Live|Stream|News|Aljazeera|الجزيرة|تغطيات
qI5JUfAEPD4,2023-10-30T11:41:26Z,UCSuy9FX3hbbp6ioNQdsLd7A,ניצחתי ואנצח,ניצחתי ואנצח | אני לא מפחדת | מלחמת חרבות ברזל,"כולנו ביחד מאחדים את לבבות עם ישראל ""נחשוב על דבר אחד - עם ישראל מאוחד וחזק"" יצחק ישראל שמרון - ניצחתי ואנצח",28,45,2,,
F2-AKcUCsSc,2023-10-30T12:07:05Z,UCGj8SZ8xV8SoxgGO2GrI6EA,שני שחר,מלחמת חרבות ברזל,"בית ספר ""מיתרים"" אשדוד מחבקים את חיילי צה""ל  לצאת מדיכאון יגל אושרי",80,24,0,0,
10GNoL_RYxo,2023-10-30T14:46:42Z,UCthbIFAxbXTTQEC7EcQvP1Q,BBC News Brasil,Porta-voz do Hamas abandona entrevista após perguntas da BBC #short,Porta-voz do Hamas abandona entrevista após perguntas da BBC sobre mortes de civis em Israel.   Ghazi Hamad disse que o ataque em 7 de outubro foi 'operação militar' e não tinha civis como alvo.  #BBCNewsBrasil #Israel #Hamas #Gaza #BBCNews,60,1356579,55298,8589,bbc|bbcnews|bbcnewsbrasil|bbcbrasil|bbc brasil|bbc news|bbc news brasil|hamas|entrevista|gaza|israel|guerra
-HpHtoxtMcE,2023-10-30T18:29:47Z,UCknUHYqnkRv1UbrPbqmX9GA,Kevin Foster,Israel and the U.S. reject UN calls for ceasefire. #israelpalestineconflict #protest #ceasefire,,17,3938,74,21,
kUwrd1r03q8,2023-10-31T03:53:40Z,UCKk6TkLfOoXs2T4vfvdGlnw,Las Vegas Review-Journal,Pro-Israel rally on Strip demands hostages #lasvegas #lasvegasnews #israel #worldnews #palestine,,48,1358,50,0,
00ig8tTeVM0,2023-10-31T06:05:43Z,UCUB8pidQ8ZSNWokAfrHzPVQ,חדשות NWS,צפו בפעילות הכוחות הקרקעיים ברצועת עזה | מלחמת 'חרבות ברזל',"בפעילות הקרקעית ברצועת עזה חוסלו מחבלים רבים של ארגון הטרור חמאס; הושמדו מאות מטרות צבאיות נוספות  כוחות משולבים של צה""ל, בהכוונת שב""כ ואמ""ן, תקפו כ-300 מטרות במהלך היממה האחרונה, ביניהן פירי עמדות שיגור נ""ט ורקטות, פירי מנהרות ומתחמים צבאיים של ארגון הטרור חמאס.  במהלך פעילויות הכוחות הקרקעיים, הכוחות ניהלו מספר קרבות עם חוליות מחבלים שירו לעבר הכוחות טילי נ""ט או מקלעים.   הכוחות חיסלו מחבלים והכווינו כוחות אווירים על מנת להשמיד מטרות ותשתיות טרור בזמן אמת.   קרדיט דוצ",65,31422,343,62,
0WriDFp3PrM,2023-10-31T10:12:43Z,UCTj_Xv-2yw52Cm8Bl3LZq2w,WTEN,Activists take part in protest for ceasefire between Israel and Hamas,Activists take part in protest for ceasefire between Israel and Hamas,50,9,0,0,video
aIpcHiAB28M,2023-10-31T14:13:12Z,UCRroFlqtSXHE53esbbh-edg,Max164  מקס בחמן - מלך הגומי,שימו סרט צהוב!! #צהוב #חטופים #bringthemhome #ישראל #סרטצהוב #מלחמה #שורטס,,11,17436,,10,
ghIrs_kDw-I,2023-10-31T16:15:02Z,UCaXkIU1QidjPwiAYu6GcHjg,MSNBC,Ceasefire protesters interrupt Senate hearing,"Protesters calling for a ceasefire in Gaza disrupted a Senate Committee hearing about a funding request for Israel and Ukraine, with testimony from Secretaries Blinken and Austin. More than 25 protesters were escorted out of the hearing room. Some in the group were quietly holding up their hands painted in red. Others were shouting ""ceasefire now"" exiting the room, and some left quietly with their hands up with red dye.  » Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbc   Follow MSNBC Show Blogs  MaddowBlog: https://www.msnbc.com/maddowblog ReidOut Blog: https://www.msnbc.com/reidoutblog  MSNBC delivers breaking news, in-depth analysis of politics headlines, as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show, Morning Joe, The Beat with Ari Melber, Deadline: White House, The ReidOut, All In, Last Word, 11th Hour, and Alex Wagner who brings her breadth of reporting experience to MSNBC primetime. Watch “Alex Wagner Tonight” Tuesday through Friday at 9pm Eastern.    Connect with MSNBC Online  Visit msnbc.com: http://on.msnbc.com/Readmsnbc Subscribe to the MSNBC Daily Newsletter: MSNBC.com/NewslettersYouTube Find MSNBC on Facebook: http://on.msnbc.com/Likemsnbc Follow MSNBC on Twitter: http://on.msnbc.com/Followmsnbc Follow MSNBC on Instagram: http://on.msnbc.com/Instamsnbc",43,48435,1716,184,MSNBC|MSNBC latest|Politics|News|NBC News|nbc|news|news coverage|breaking news|us news|world news|politics|current events|top stories|pop culture|business|health|political news|msnbc live|Blinken hearing|Senate protest|Ceasefire protesters|Senate protesters|Israel Hamas war|Israel|Hamas|Gaza|Israel Gaza ceasefire
ZviuyCV7LuI,2023-10-31T18:23:27Z,UCRroFlqtSXHE53esbbh-edg,Max164  מקס בחמן - מלך הגומי,תתפלו להחזרתם💔🎗️ #bringthemhome #חטופים #ילדים #ילדה #שורטס,,16,21928,,15,
uu_sMW2fnRM,2023-10-31T23:58:59Z,UCmuhqIgfk2AW8T836rF7ZAw,Empact News,Protesters Interrupt US Senate Hearing to Demand a Ceasefire in Gaza,A Senate hearing was interrupted by protesters demanding the US stop funding Israel's war in Gaza and calling for a ceasefire. #ceasefire #ceasefirenow #senate #cspan #blinken #protest #protesters #israel #palestine #israelpalestine #news #protests #senate #antonyblinken  Follow us on our socials to keep up to date with the latest news!  TikTok: https://www.tiktok.com/@empact_news?lang=en  Instagram: https://www.instagram.com/empactnews/  Twitter: https://twitter.com/EmpactNews  Facebook: https://www.facebook.com/Empact.N/,52,5122,214,28,muslim|auspol|australia|australian|politics|israel|palestine|palestinian|israeli|albo|albanese|dutton|peter dutton|chris minns|rally|sydney|jewish|sydney rally|sydney vigil|israel vigil|palestine vigil|anthony albanese|news|world news|australia rally|sydney news|palestine israel war|hamas attacks|gaza strip|gaza attack|gaza bombings|fatima payman|senator payman|ceasefire|hostages|hamas hostages|protests|melbourne
_-lqdELsp70,2023-11-01T20:02:13Z,UCRroFlqtSXHE53esbbh-edg,Max164  מקס בחמן - מלך הגומי,תתפלו להחזרתם במהירות #הפרשתחלה #חטופים #bringthemhome #יובלמעתוק #שורטס,,35,24140,,29,
CT1yzOcGQ00,2023-11-02T03:57:02Z,UCyscVWiJELkATSuU-RF2NLg,قناة الحرة - Alhurra,الجيش الإسرائيلي يعرض أسلحة استخدمتها حماس خلال هجوم 7 أكتوبر,"🔵 الجيش الإسرائيلي يعرض مخبأ كبيرا للأسلحة والإمدادات التي استخدمتها حماس في أعقاب الهجوم الذي وقع في 7 أكتوبر.  🔵 الأسلحة التي تم الاستيلاء عليها شملت قذائف آر بي جي وقنابل حرارية وصواريخ وأسلحة أخرى تابعة لحماس.   🔵 الدبابات الإسرائيلية تنشط داخل #غزة، منذ بضعة أيام، بعد أسابيع من القصف الجوي على القطاع ردا على الهجوم الذي شنه مقاتلو حماس على #إسرائيل.  ---------------------------------------------------------------------------------  ساهم في إثراء النقاش عبر مشاركتنا رأيك  اشترك في القناة عبر الرابط https://bit.ly/3AvgpVH  اقرأ آخر الأخبار https://www.alhurra.com/  تابعنا على مواقع التواصل: https://www.facebook.com/alhurra https://www.instagram.com/alhurranews/ https://twitter.com/alhurranews https://twitter.com/alhurra  حمل تطبيق الحرة على أندرويد https://bit.ly/3wcHgmV  حمل تطبيق الحرة على آيفون https://apple.co/3wdftTv  حمل تطبيق ""الحرة كونيكت"" للتلفزيونات والهواتف الذكية:  أمازون فاير https://amzn.to/3Aky1lR  تلفزيون آبل https://apple.co/3Rb32zh  تلفزيون بنظام أندرويد https://bit.ly/3cgL8wi  تلفزيون سامسونغ https://bit.ly/3QMifah  هاتف آبل https://apple.co/3CrEK03  هاتف غوغل https://bit.ly/3ws7IsX  #الحرة #الحقيقة_أولا",52,147627,1635,131,الحرة|برامج الحرة|الحرة عراق|قناة الحرة|Alhurra|Alhurra Iraq
_Gx1kdJT0FU,2023-11-02T10:39:51Z,UCSuy9FX3hbbp6ioNQdsLd7A,ניצחתי ואנצח,זק|א | מלחמת חרבות ברזל | ניצחתי ואנצח,יצחק ישראל שמרון רוצה להודות באופן אישי למלאכי זק״א  מלאכים בדמות אדם שעושים עבודת קודש  כל כך יקרה לטפל בכל יהודי באשר הוא ולדאוג לשמור על קדושתו וקדושת אדמת ארץ ישראל. ארגון זק״א פועל בהתנדבות למען עם ישראל ולנו רק נותר לומר תודה ולהגיש אותה אליכם.,34,374,24,3,
td1MMxqUdPk,2023-11-02T12:29:02Z,UCYNmQ9W-0CYoW8a4thzxB0g,ישראל היום - Israel Hayom,"תושבים פלשתינים בעזה רצים ""לראות את החיילים שהביאו לעזה"" ב-7 באוקטובר",רשתות ערביות  בקרו אותנו גם בדיגיטל: http://www.israelhayom.co.il בפייסבוק: http://www.facebook.com/IsraelHayom באינסטגרם: https://instagram.com/israelhayom?igshid=MzRlODBiNWFlZA== בטוויטר: https://twitter.com/israelhayomheb?s=21&t=o0AK_xXAg3iyCSrdsovh-A בטיקטוק: https://www.tiktok.com/@israel_hayom?_t=8cMfJh1V8C2&_r=1 ובת'רדס: https://www.threads.net/@israelhayom?igshid=MzRlODBiNWFlZA==,22,259697,1299,372,
djdjk3dkTXE,2023-11-02T13:42:37Z,UCs3o4RhBiP2wcwqkZR2QVLw,CP24,UJA hosts Rally for Hostages being held captive by Hamas,The Jewish Foundation of Greater Toronto held a rally last night to show support for the hostages and their families kidnapped by Hamas in the October 7th attack on Israel.  Subscribe to CP24 to watch more videos: https://www.youtube.com/Cp24TorontoBreakingNews  Connect with CP24: For the latest news: https://www.cp24.com/ For the latest videos: https://www.cp24.com/video CP24 Live and Interactive: https://www.cp24.com/now CP24 on Twitter: https://twitter.com/CP24 CP24 on Facebook: https://www.facebook.com/CP24Toronto/ CP24 on Instagram: https://www.instagram.com/cp24breakingnews/ CP24 on TikTok: https://www.tiktok.com/@cp24breakingnews CP24 Breakfast on Twitter: https://twitter.com/CP24Breakfast CP24 Breakfast on Instagram: https://www.instagram.com/cp24Breakfast ---  CP24 is Toronto's #1 source for breaking news.,53,1330,,6,CP24|cp24 news|toronto|cp24 live|UJA|Rally|Hostages|held captive|Hamas
